bot id,x,y,x in,y in
bot0,157,132,11.043650956065488,8.892772742984812
bot1,173,23,12.16911856942248,1.5494982809746263
bot0,154,132,10.83262577856105,8.892772742984812
bot1,176,24,12.380143746926915,1.6168677714517838
bot0,152,131,10.691942326891427,8.825403252507654
bot1,178,25,12.520827198596539,1.6842372619289416
bot0,151,130,10.621600601056615,8.758033762030497
bot1,182,24,12.802194101935788,1.6168677714517838
bot0,149,130,10.480917149386991,8.758033762030497
bot1,187,25,13.153902731109847,1.6842372619289416
bot0,147,129,10.340233697717366,8.690664271553338
bot1,188,25,13.22424445694466,1.6842372619289416
bot1,191,25,13.435269634449096,1.6842372619289416
bot0,143,124,10.058866794378119,8.35381681916755
bot0,137,123,9.636816439369246,8.286447328690393
bot1,198,30,13.92766171529278,2.02108471431473
bot0,137,120,9.636816439369246,8.08433885725892
bot1,200,31,14.068345166962404,2.0884542047918875
bot0,132,119,9.285107810195186,8.016969366781762
bot1,202,31,14.209028618632027,2.0884542047918875
bot0,131,117,9.214766084360374,7.882230385827447
bot1,205,33,14.420053796136465,2.223193185746203
bot0,129,116,9.07408263269075,7.814860895350289
bot1,206,34,14.490395521971276,2.2905626762233604
bot0,127,114,8.933399181021127,7.680121914395974
bot1,207,33,14.560737247806088,2.223193185746203
bot0,125,112,8.792715729351503,7.545382933441658
bot0,124,111,8.722374003516691,7.4780134429645
bot0,123,109,8.652032277681878,7.343274462010186
bot0,123,108,8.652032277681878,7.275904971533028
bot1,213,42,14.98278760281496,2.829518600040622
bot0,120,106,8.441007100177442,7.141165990578712
bot0,119,104,8.37066537434263,7.006427009624397
bot1,214,42,15.053129328649772,2.829518600040622
bot1,217,46,15.264154506154208,3.0989965619492525
bot0,117,102,8.229981922673007,6.871688028670082
bot1,218,45,15.33449623198902,3.0316270714720948
bot0,115,98,8.089298471003382,6.602210066761451
bot0,114,97,8.01895674516857,6.534840576284293
bot0,112,95,7.878273293498946,6.4001015953299785
bot0,112,93,7.878273293498946,6.265362614375663
bot0,111,91,7.807931567664134,6.130623633421347
bot1,225,51,15.826888312832704,3.435844014335041
bot1,225,51,15.826888312832704,3.435844014335041
bot0,108,89,7.596906390159698,5.995884652467032
bot1,226,53,15.897230038667516,3.570582995289356
bot0,107,87,7.526564664324886,5.861145671512717
bot0,106,85,7.456222938490074,5.7264066905584015
bot0,105,83,7.385881212655262,5.591667709604086
bot0,105,82,7.385881212655262,5.524298219126928
bot0,104,80,7.31553948682045,5.389559238172613
bot0,103,79,7.245197760985638,5.322189747695456
bot0,103,77,7.245197760985638,5.18745076674114
bot0,103,76,7.245197760985638,5.120081276263982
bot0,103,75,7.245197760985638,5.0527117857868244
bot0,101,75,7.104514309316014,5.0527117857868244
bot0,101,74,7.104514309316014,4.9853422953096675
bot0,101,73,7.104514309316014,4.91797280483251
bot0,100,73,7.034172583481202,4.91797280483251
bot0,101,72,7.104514309316014,4.850603314355352
bot0,99,72,6.96383085764639,4.850603314355352
bot0,100,71,7.034172583481202,4.783233823878194
bot0,100,71,7.034172583481202,4.783233823878194
bot0,100,71,7.034172583481202,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,100,71,7.034172583481202,4.783233823878194
bot0,100,71,7.034172583481202,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,100,71,7.034172583481202,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,72,6.96383085764639,4.850603314355352
bot0,99,71,6.96383085764639,4.783233823878194
bot0,100,71,7.034172583481202,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,100,71,7.034172583481202,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,72,6.96383085764639,4.850603314355352
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,72,6.96383085764639,4.850603314355352
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,100,71,7.034172583481202,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,99,71,6.96383085764639,4.783233823878194
bot0,98,71,6.893489131811577,4.783233823878194
bot0,97,71,6.823147405976766,4.783233823878194
bot0,97,71,6.823147405976766,4.783233823878194
bot0,95,71,6.682463954307142,4.783233823878194
bot1,231,65,16.248938667841575,4.379016881015248
bot0,92,71,6.471438776802706,4.783233823878194
bot1,232,65,16.319280393676387,4.379016881015248
bot0,91,72,6.401097050967894,4.850603314355352
bot0,89,73,6.2604135992982695,4.91797280483251
bot0,87,74,6.119730147628646,4.9853422953096675
bot1,231,63,16.248938667841575,4.244277900060933
bot0,85,74,5.979046695959021,4.9853422953096675
bot0,83,75,5.838363244289398,5.0527117857868244
bot0,79,76,5.55699634095015,5.120081276263982
bot0,77,76,5.416312889280525,5.120081276263982
bot0,75,76,5.275629437610902,5.120081276263982
bot0,73,76,5.134945985941277,5.120081276263982
bot0,69,77,4.853579082602029,5.18745076674114
bot1,231,65,16.248938667841575,4.379016881015248
bot1,250,66,17.585431458703006,4.446386371492406
bot1,252,66,17.72611491037263,4.446386371492406
bot1,254,67,17.866798362042253,4.513755861969564
bot1,256,67,18.007481813711877,4.513755861969564
bot1,259,66,18.218506991216312,4.446386371492406
bot1,261,66,18.359190442885936,4.446386371492406
bot1,263,66,18.49987389455556,4.446386371492406
bot1,271,67,19.062607701234057,4.513755861969564
bot1,266,67,18.71089907206,4.513755861969564
bot1,268,66,18.851582523729622,4.446386371492406
bot1,271,67,19.062607701234057,4.513755861969564
bot1,266,66,18.71089907206,4.446386371492406
bot1,267,66,18.78124079789481,4.446386371492406
bot1,267,68,18.78124079789481,4.581125352446721
bot1,266,67,18.71089907206,4.513755861969564
bot1,267,67,18.78124079789481,4.513755861969564
bot1,266,67,18.71089907206,4.513755861969564
bot1,271,67,19.062607701234057,4.513755861969564
bot1,267,67,18.78124079789481,4.513755861969564
bot1,267,66,18.78124079789481,4.446386371492406
bot1,268,67,18.851582523729622,4.513755861969564
bot1,267,67,18.78124079789481,4.513755861969564
bot1,267,67,18.78124079789481,4.513755861969564
bot1,268,67,18.851582523729622,4.513755861969564
bot1,267,66,18.78124079789481,4.446386371492406
bot1,271,67,19.062607701234057,4.513755861969564
bot1,268,67,18.851582523729622,4.513755861969564
bot1,267,67,18.78124079789481,4.513755861969564
bot1,266,66,18.71089907206,4.446386371492406
bot1,266,67,18.71089907206,4.513755861969564
bot1,268,66,18.851582523729622,4.446386371492406
bot1,267,66,18.78124079789481,4.446386371492406
bot1,267,66,18.78124079789481,4.446386371492406
bot1,264,66,18.57021562039037,4.446386371492406
bot1,263,65,18.49987389455556,4.379016881015248
bot1,261,64,18.359190442885936,4.3116473905380905
bot1,260,63,18.288848717051124,4.244277900060933
bot1,258,62,18.1481652653815,4.176908409583775
bot1,256,60,18.007481813711877,4.04216942862946
bot1,253,60,17.79645663620744,4.04216942862946
bot0,73,86,5.134945985941277,5.793776181035559
bot1,252,59,17.72611491037263,3.974799938152302
bot0,75,87,5.275629437610902,5.861145671512717
bot1,249,57,17.515089732868194,3.840060957197987
bot0,77,89,5.416312889280525,5.995884652467032
bot1,248,57,17.444748007033382,3.840060957197987
bot0,79,90,5.55699634095015,6.0632541429441895
bot0,81,91,5.697679792619773,6.130623633421347
bot1,245,55,17.233722829528944,3.7053219762436718
bot1,244,54,17.16338110369413,3.637952485766514
bot0,82,92,5.768021518454585,6.197993123898505
bot0,85,94,5.979046695959021,6.332732104852821
bot1,242,54,17.022697652024508,3.637952485766514
bot1,238,53,16.74133074868526,3.570582995289356
bot0,86,95,6.049388421793834,6.4001015953299785
bot0,88,96,6.190071873463458,6.467471085807135
bot1,238,51,16.74133074868526,3.435844014335041
bot0,89,97,6.2604135992982695,6.534840576284293
bot0,91,98,6.401097050967894,6.602210066761451
bot0,92,99,6.471438776802706,6.669579557238609
bot0,94,100,6.61212222847233,6.7369490477157665
bot0,95,102,6.682463954307142,6.871688028670082
bot0,97,103,6.823147405976766,6.93905751914724
bot0,98,104,6.893489131811577,7.006427009624397
bot0,101,105,7.104514309316014,7.073796500101555
bot0,101,106,7.104514309316014,7.141165990578712
bot0,103,107,7.245197760985638,7.20853548105587
bot0,104,108,7.31553948682045,7.275904971533028
bot0,107,110,7.526564664324886,7.4106439524873435
bot0,109,111,7.66724811599451,7.4780134429645
bot0,113,113,7.948615019333758,7.612752423918816
bot0,115,115,8.089298471003382,7.747491404873132
bot0,117,116,8.229981922673007,7.814860895350289
bot0,119,117,8.37066537434263,7.882230385827447
bot1,203,30,14.27937034446684,2.02108471431473
bot0,122,119,8.581690551847066,8.016969366781762
bot0,124,120,8.722374003516691,8.08433885725892
bot0,126,121,8.863057455186315,8.151708347736077
bot0,127,122,8.933399181021127,8.219077838213234
bot0,129,123,9.07408263269075,8.286447328690393
bot1,194,26,13.646294811953531,1.7516067524060992
bot1,186,24,13.083561005275035,1.6168677714517838
bot1,184,24,12.942877553605411,1.6168677714517838
bot1,183,25,12.8725358277706,1.6842372619289416
bot1,181,23,12.731852376100976,1.5494982809746263
bot1,179,25,12.59116892443135,1.6842372619289416
bot1,176,24,12.380143746926915,1.6168677714517838
bot1,173,25,12.16911856942248,1.6842372619289416
bot0,153,131,10.762284052726239,8.825403252507654
bot1,172,25,12.098776843587668,1.6842372619289416
bot0,156,132,10.973309230230676,8.892772742984812
bot1,169,25,11.887751666083231,1.6842372619289416
bot0,157,133,11.043650956065488,8.96014223346197
bot1,168,26,11.81740994024842,1.7516067524060992
bot1,168,24,11.81740994024842,1.6168677714517838
bot1,165,25,11.606384762743984,1.6842372619289416
bot0,165,134,11.606384762743984,9.027511723939128
bot1,163,25,11.465701311074358,1.6842372619289416
bot0,169,134,11.887751666083231,9.027511723939128
bot1,161,24,11.325017859404735,1.6168677714517838
bot0,170,134,11.958093391918043,9.027511723939128
bot1,160,24,11.254676133569923,1.6168677714517838
bot0,171,134,12.028435117752855,9.027511723939128
bot1,158,26,11.1139926819003,1.7516067524060992
bot0,174,133,12.239460295257292,8.96014223346197
bot1,156,25,10.973309230230676,1.6842372619289416
bot0,175,134,12.309802021092104,9.027511723939128
bot1,154,26,10.83262577856105,1.7516067524060992
bot0,177,134,12.450485472761727,9.027511723939128
bot1,152,26,10.691942326891427,1.7516067524060992
bot0,180,133,12.661510650266163,8.96014223346197
bot0,180,133,12.661510650266163,8.96014223346197
bot1,151,27,10.621600601056615,1.818976242883257
bot1,150,25,10.551258875221803,1.6842372619289416
bot0,180,133,12.661510650266163,8.96014223346197
bot0,182,133,12.802194101935788,8.96014223346197
bot1,148,26,10.410575423552178,1.7516067524060992
bot0,183,131,12.8725358277706,8.825403252507654
bot0,186,131,13.083561005275035,8.825403252507654
bot0,187,129,13.153902731109847,8.690664271553338
bot0,190,130,13.364927908614284,8.758033762030497
bot0,192,129,13.505611360283908,8.690664271553338
bot0,194,128,13.646294811953531,8.623294781076181
bot0,196,128,13.786978263623155,8.623294781076181
bot0,199,127,13.998003441127592,8.555925290599024
bot0,201,126,14.138686892797216,8.488555800121866
bot0,204,126,14.349712070301653,8.488555800121866
bot0,205,125,14.420053796136465,8.421186309644709
bot1,125,46,8.792715729351503,3.0989965619492525
bot0,207,124,14.560737247806088,8.35381681916755
bot1,123,48,8.652032277681878,3.2337355429035677
bot0,208,123,14.6310789736409,8.286447328690393
bot0,210,122,14.771762425310524,8.219077838213234
bot0,211,121,14.842104151145335,8.151708347736077
bot0,212,120,14.912445876980147,8.08433885725892
bot0,214,118,15.053129328649772,7.949599876304604
bot1,116,48,8.159640196838193,3.2337355429035677
bot0,214,118,15.053129328649772,7.949599876304604
bot1,116,50,8.159640196838193,3.3684745238578833
bot0,216,115,15.193812780319396,7.747491404873132
bot1,116,48,8.159640196838193,3.2337355429035677
bot0,216,114,15.193812780319396,7.680121914395974
bot0,218,112,15.33449623198902,7.545382933441658
bot0,217,111,15.264154506154208,7.4780134429645
bot1,118,52,8.300323648507819,3.5032135048121984
bot0,220,108,15.475179683658645,7.275904971533028
bot0,220,107,15.475179683658645,7.20853548105587
bot0,222,106,15.615863135328269,7.141165990578712
bot0,223,105,15.68620486116308,7.073796500101555
bot0,225,103,15.826888312832704,6.93905751914724
bot0,226,100,15.897230038667516,6.7369490477157665
bot1,123,56,8.652032277681878,3.772691466720829
bot0,228,99,16.03791349033714,6.669579557238609
bot0,228,98,16.03791349033714,6.602210066761451
bot0,229,97,16.10825521617195,6.534840576284293
bot0,230,96,16.178596942006763,6.467471085807135
bot1,123,61,8.652032277681878,4.109538919106617
bot0,231,94,16.248938667841575,6.332732104852821
bot1,123,61,8.652032277681878,4.109538919106617
bot0,232,93,16.319280393676387,6.265362614375663
bot1,125,63,8.792715729351503,4.244277900060933
bot0,233,92,16.389622119511202,6.197993123898505
bot1,124,64,8.722374003516691,4.3116473905380905
bot0,233,91,16.389622119511202,6.130623633421347
bot1,124,64,8.722374003516691,4.3116473905380905
bot0,234,90,16.459963845346014,6.0632541429441895
bot1,125,65,8.792715729351503,4.379016881015248
bot0,234,89,16.459963845346014,5.995884652467032
bot1,125,66,8.792715729351503,4.446386371492406
bot0,234,87,16.459963845346014,5.861145671512717
bot1,126,67,8.863057455186315,4.513755861969564
bot0,236,86,16.600647297015637,5.793776181035559
bot1,126,68,8.863057455186315,4.581125352446721
bot0,235,86,16.530305571180826,5.793776181035559
bot0,235,85,16.530305571180826,5.7264066905584015
bot1,127,69,8.933399181021127,4.648494842923879
bot1,126,69,8.863057455186315,4.648494842923879
bot0,237,82,16.67098902285045,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,71,9.003740906855938,4.783233823878194
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,127,71,8.933399181021127,4.783233823878194
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,71,9.003740906855938,4.783233823878194
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,235,82,16.530305571180826,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,129,70,9.07408263269075,4.715864333401036
bot0,235,82,16.530305571180826,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,235,82,16.530305571180826,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,129,71,9.07408263269075,4.783233823878194
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,129,70,9.07408263269075,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,129,70,9.07408263269075,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,71,9.003740906855938,4.783233823878194
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,129,70,9.07408263269075,4.715864333401036
bot0,235,82,16.530305571180826,5.524298219126928
bot0,236,81,16.600647297015637,5.456928728649771
bot0,236,82,16.600647297015637,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,235,82,16.530305571180826,5.524298219126928
bot1,127,67,8.933399181021127,4.513755861969564
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,65,9.003740906855938,4.379016881015248
bot1,128,70,9.003740906855938,4.715864333401036
bot1,129,72,9.07408263269075,4.850603314355352
bot1,129,67,9.07408263269075,4.513755861969564
bot1,128,65,9.003740906855938,4.379016881015248
bot1,128,71,9.003740906855938,4.783233823878194
bot1,128,69,9.003740906855938,4.648494842923879
bot1,129,67,9.07408263269075,4.513755861969564
bot1,128,71,9.003740906855938,4.783233823878194
bot1,128,65,9.003740906855938,4.379016881015248
bot1,128,71,9.003740906855938,4.783233823878194
bot1,128,70,9.003740906855938,4.715864333401036
bot1,129,66,9.07408263269075,4.446386371492406
bot1,129,64,9.07408263269075,4.3116473905380905
bot0,237,82,16.67098902285045,5.524298219126928
bot1,129,65,9.07408263269075,4.379016881015248
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,126,70,8.863057455186315,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,129,70,9.07408263269075,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,129,70,9.07408263269075,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,237,82,16.67098902285045,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot0,237,82,16.67098902285045,5.524298219126928
bot0,236,83,16.600647297015637,5.591667709604086
bot0,237,82,16.67098902285045,5.524298219126928
bot0,237,81,16.67098902285045,5.456928728649771
bot0,235,82,16.530305571180826,5.524298219126928
bot0,236,83,16.600647297015637,5.591667709604086
bot0,235,82,16.530305571180826,5.524298219126928
bot0,235,81,16.530305571180826,5.456928728649771
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,71,9.003740906855938,4.783233823878194
bot0,235,83,16.530305571180826,5.591667709604086
bot1,127,72,8.933399181021127,4.850603314355352
bot0,235,82,16.530305571180826,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,81,16.600647297015637,5.456928728649771
bot1,128,69,9.003740906855938,4.648494842923879
bot0,236,82,16.600647297015637,5.524298219126928
bot1,127,71,8.933399181021127,4.783233823878194
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,72,9.003740906855938,4.850603314355352
bot0,235,83,16.530305571180826,5.591667709604086
bot0,236,82,16.600647297015637,5.524298219126928
bot1,127,70,8.933399181021127,4.715864333401036
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,127,71,8.933399181021127,4.783233823878194
bot0,237,82,16.67098902285045,5.524298219126928
bot0,236,82,16.600647297015637,5.524298219126928
bot1,127,71,8.933399181021127,4.783233823878194
bot0,236,82,16.600647297015637,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,236,82,16.600647297015637,5.524298219126928
bot1,127,71,8.933399181021127,4.783233823878194
bot0,235,82,16.530305571180826,5.524298219126928
bot1,128,70,9.003740906855938,4.715864333401036
bot0,235,82,16.530305571180826,5.524298219126928
bot1,127,71,8.933399181021127,4.783233823878194
bot0,237,82,16.67098902285045,5.524298219126928
bot1,128,71,9.003740906855938,4.783233823878194
bot0,236,82,16.600647297015637,5.524298219126928
